-4.66104e0 -4.66104e0 8.4828e-3 8.4828e-3
-4.49156e0 -4.66104e0 8.6719e-3 8.6719e-3
-4.3220801e0 -4.66104e0 8.865e-3 8.865e-3
-4.1526001e0 -4.66104e0 9.062e-3 9.062e-3
-3.9831201e0 -4.66104e0 9.263e-3 9.263e-3
-3.8136401e0 -4.66104e0 9.4682e-3 9.4682e-3
-3.6441602e0 -4.66104e0 9.6771e-3 9.6771e-3
-3.4746802e0 -4.66104e0 9.89e-3 9.89e-3
-3.3052002e0 -4.66104e0 1.0106e-2 1.0106e-2
-3.1357202e0 -4.66104e0 1.0327e-2 1.0327e-2
-2.9662402e0 -4.66104e0 1.055e-2 1.055e-2
-2.7967603e0 -4.66104e0 1.0777e-2 1.0777e-2
-2.6272803e0 -4.66104e0 1.1006e-2 1.1006e-2
-2.4578003e0 -4.66104e0 1.1238e-2 1.1238e-2
-2.2883203e0 -4.66104e0 1.1473e-2 1.1473e-2
-2.1188403e0 -4.66104e0 1.1711e-2 1.1711e-2
-1.9493604e0 -4.66104e0 1.1949e-2 1.1949e-2
-1.7798804e0 -4.66104e0 1.2189e-2 1.2189e-2
-1.6104004e0 -4.66104e0 1.243e-2 1.243e-2
-1.4409204e0 -4.66104e0 1.2672e-2 1.2672e-2
-1.2714404e0 -4.66104e0 1.2914e-2 1.2914e-2
-1.1019604e0 -4.66104e0 1.3155e-2 1.3155e-2
-9.324805e-1 -4.66104e0 1.3394e-2 1.3394e-2
-7.630005e-1 -4.66104e0 1.3632e-2 1.3632e-2
-5.935205e-1 -4.66104e0 1.3869e-2 1.3869e-2
-4.240405e-1 -4.66104e0 1.41e-2 1.41e-2
-2.545605e-1 -4.66104e0 1.433e-2 1.433e-2
-8.50806e-2 -4.66104e0 1.4554e-2 1.4554e-2
8.43994e-2 -4.66104e0 1.4774e-2 1.4774e-2
2.538794e-1 -4.66104e0 1.4986e-2 1.4986e-2
4.233594e-1 -4.66104e0 1.519e-2 1.519e-2
5.928394e-1 -4.66104e0 1.5388e-2 1.5388e-2
7.623193e-1 -4.66104e0 1.5576e-2 1.5576e-2
9.317993e-1 -4.66104e0 1.5756e-2 1.5756e-2
1.1012793e0 -4.66104e0 1.5924e-2 1.5924e-2
1.2707593e0 -4.66104e0 1.6081e-2 1.6081e-2
1.4402393e0 -4.66104e0 1.6228e-2 1.6228e-2
1.6097192e0 -4.66104e0 1.636e-2 1.636e-2
1.7791992e0 -4.66104e0 1.648e-2 1.648e-2
1.9486792e0 -4.66104e0 1.6585e-2 1.6585e-2
2.1181592e0 -4.66104e0 1.6675e-2 1.6675e-2
2.2876392e0 -4.66104e0 1.6751e-2 1.6751e-2
2.4571191e0 -4.66104e0 1.681e-2 1.681e-2
2.6265991e0 -4.66104e0 1.6855e-2 1.6855e-2
2.7960791e0 -4.66104e0 1.6882e-2 1.6882e-2
2.9655591e0 -4.66104e0 1.6895e-2 1.6895e-2
3.135039e0 -4.66104e0 1.6888e-2 1.6888e-2
3.304519e0 -4.66104e0 1.6869e-2 1.6869e-2
3.473999e0 -4.66104e0 1.683e-2 1.683e-2
3.643479e0 -4.66104e0 1.6777e-2 1.6777e-2
3.812959e0 -4.66104e0 1.6707e-2 1.6707e-2
3.982439e0 -4.66104e0 1.6623e-2 1.6623e-2
4.151919e0 -4.66104e0 1.6524e-2 1.6524e-2
4.321399e0 -4.66104e0 1.6411e-2 1.6411e-2
4.4908789e0 -4.66104e0 1.6283e-2 1.6283e-2
4.6603589e0 -4.66104e0 1.6142e-2 1.6142e-2
4.8298389e0 -4.66104e0 1.599e-2 1.599e-2
